MSSubClass-20,MSZoning-RL,LotFrontage-107,LotShape-Reg,LotConfig-Inside,Neighborhood-NridgHt,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-8,OverallCond-5,YearBuilt-2007,YearRemodAdd-2008,RoofStyle-Hip,Exterior1st-VinylSd,Exterior2nd-VinylSd,MasVnrType-Stone,MasVnrArea-436,ExterQual-Gd,ExterCond-TA,Foundation-PConc,BsmtQual-Ex,BsmtCond-TA,BsmtExposure-Gd,BsmtFinType1-GLQ,BsmtFinSF1-1400,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-310,TotalBsmtSF-1710,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-1710,BsmtFullBath-1,BsmtHalfBath-0,FullBath-2,HalfBath-0,BedroomAbvGr-2,KitchenQual-Gd,TotRmsAbvGrd-6,Functional-Typ,Fireplaces-1,FireplaceQu-Gd,GarageType-Attchd,GarageYrBlt-2007,GarageFinish-RFn,GarageCars-3,GarageArea-866,GarageQual-TA,WoodDeckSF-0,OpenPorchSF-102,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-1,YrSold-2008,SaleType-New,SaleCondition-Partial,SalePrice-372402,gt_300000
MSSubClass-60,MSZoning-RL,LotFrontage-134,LotShape-IR1,LotConfig-Corner,Neighborhood-Gilbert,Condition1-Norm,BldgType-1Fam,HouseStyle-2Story,OverallQual-7,OverallCond-5,YearBuilt-2005,YearRemodAdd-2006,RoofStyle-Gable,Exterior1st-VinylSd,Exterior2nd-VinylSd,MasVnrType-BrkFace,MasVnrArea-456,ExterQual-Gd,ExterCond-TA,Foundation-PConc,BsmtQual-Gd,BsmtCond-TA,BsmtExposure-Mn,BsmtFinType1-GLQ,BsmtFinSF1-57,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-1335,TotalBsmtSF-1392,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-2462,BsmtFullBath-1,BsmtHalfBath-0,FullBath-2,HalfBath-1,BedroomAbvGr-4,KitchenQual-Gd,TotRmsAbvGrd-9,Functional-Typ,Fireplaces-1,FireplaceQu-Gd,GarageType-Attchd,GarageYrBlt-2006,GarageFinish-RFn,GarageCars-2,GarageArea-576,GarageQual-TA,WoodDeckSF-239,OpenPorchSF-132,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-3,YrSold-2006,SaleType-New,SaleCondition-Partial,SalePrice-320000,gt_300000
MSSubClass-60,MSZoning-RL,LotFrontage-86,LotShape-Reg,LotConfig-Inside,Neighborhood-NridgHt,Condition1-Norm,BldgType-1Fam,HouseStyle-2Story,OverallQual-8,OverallCond-5,YearBuilt-2007,YearRemodAdd-2007,RoofStyle-Gable,Exterior1st-VinylSd,Exterior2nd-VinylSd,MasVnrType-Stone,MasVnrArea-300,ExterQual-Gd,ExterCond-TA,Foundation-PConc,BsmtQual-Ex,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-GLQ,BsmtFinSF1-1288,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-294,TotalBsmtSF-1582,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-2161,BsmtFullBath-1,BsmtHalfBath-0,FullBath-1,HalfBath-1,BedroomAbvGr-3,KitchenQual-Ex,TotRmsAbvGrd-8,Functional-Typ,Fireplaces-1,FireplaceQu-Gd,GarageType-Attchd,GarageYrBlt-2007,GarageFinish-Fin,GarageCars-3,GarageArea-789,GarageQual-TA,WoodDeckSF-178,OpenPorchSF-120,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-11,YrSold-2007,SaleType-New,SaleCondition-Partial,SalePrice-325624,gt_300000
MSSubClass-70,MSZoning-RL,LotFrontage-70,LotShape-Reg,LotConfig-Inside,Neighborhood-Crawfor,Condition1-Norm,BldgType-1Fam,HouseStyle-2Story,OverallQual-8,OverallCond-8,YearBuilt-1932,YearRemodAdd-1994,RoofStyle-Hip,Exterior1st-BrkFace,Exterior2nd-BrkFace,MasVnrType-None,MasVnrArea-0,ExterQual-Gd,ExterCond-TA,Foundation-CBlock,BsmtQual-Gd,BsmtCond-Gd,BsmtExposure-No,BsmtFinType1-Rec,BsmtFinSF1-297,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-556,TotalBsmtSF-853,HeatingQC-TA,CentralAir-Y,Electrical-SBrkr,GrLivArea-2727,BsmtFullBath-0,BsmtHalfBath-0,FullBath-2,HalfBath-1,BedroomAbvGr-3,KitchenQual-Gd,TotRmsAbvGrd-10,Functional-Maj1,Fireplaces-2,FireplaceQu-TA,GarageType-Detchd,GarageYrBlt-1932,GarageFinish-Unf,GarageCars-2,GarageArea-440,GarageQual-TA,WoodDeckSF-0,OpenPorchSF-74,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-12,YrSold-2007,SaleType-WD,SaleCondition-Normal,SalePrice-315000,gt_300000
MSSubClass-20,MSZoning-RL,LotFrontage-79,LotShape-Reg,LotConfig-Inside,Neighborhood-Somerst,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-7,OverallCond-5,YearBuilt-2007,YearRemodAdd-2007,RoofStyle-Hip,Exterior1st-CemntBd,Exterior2nd-CmentBd,MasVnrType-Stone,MasVnrArea-205,ExterQual-Ex,ExterCond-TA,Foundation-PConc,BsmtQual-Ex,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-GLQ,BsmtFinSF1-1126,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-600,TotalBsmtSF-1726,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-1726,BsmtFullBath-1,BsmtHalfBath-0,FullBath-2,HalfBath-0,BedroomAbvGr-3,KitchenQual-Ex,TotRmsAbvGrd-8,Functional-Typ,Fireplaces-1,FireplaceQu-Gd,GarageType-Attchd,GarageYrBlt-2007,GarageFinish-Fin,GarageCars-3,GarageArea-786,GarageQual-TA,WoodDeckSF-171,OpenPorchSF-138,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-9,YrSold-2007,SaleType-New,SaleCondition-Partial,SalePrice-311872,gt_300000
MSSubClass-50,MSZoning-RL,LotFrontage-NA,LotShape-IR1,LotConfig-Corner,Neighborhood-Crawfor,Condition1-Norm,BldgType-1Fam,HouseStyle-1.5Fin,OverallQual-7,OverallCond-9,YearBuilt-1939,YearRemodAdd-2006,RoofStyle-Gable,Exterior1st-VinylSd,Exterior2nd-VinylSd,MasVnrType-BrkFace,MasVnrArea-312,ExterQual-Gd,ExterCond-Gd,Foundation-CBlock,BsmtQual-TA,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-BLQ,BsmtFinSF1-341,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-457,TotalBsmtSF-798,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-1954,BsmtFullBath-0,BsmtHalfBath-1,FullBath-1,HalfBath-1,BedroomAbvGr-3,KitchenQual-Gd,TotRmsAbvGrd-8,Functional-Typ,Fireplaces-2,FireplaceQu-TA,GarageType-Attchd,GarageYrBlt-1939,GarageFinish-Unf,GarageCars-2,GarageArea-431,GarageQual-TA,WoodDeckSF-0,OpenPorchSF-119,EnclosedPorch-150,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-5,YrSold-2008,SaleType-WD,SaleCondition-Normal,SalePrice-311500,gt_300000
MSSubClass-20,MSZoning-RL,LotFrontage-103,LotShape-Reg,LotConfig-Inside,Neighborhood-NridgHt,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-10,OverallCond-5,YearBuilt-2003,YearRemodAdd-2003,RoofStyle-Hip,Exterior1st-VinylSd,Exterior2nd-VinylSd,MasVnrType-BrkFace,MasVnrArea-922,ExterQual-Ex,ExterCond-TA,Foundation-PConc,BsmtQual-Ex,BsmtCond-TA,BsmtExposure-Gd,BsmtFinType1-GLQ,BsmtFinSF1-56,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-2336,TotalBsmtSF-2392,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-2392,BsmtFullBath-0,BsmtHalfBath-0,FullBath-2,HalfBath-0,BedroomAbvGr-3,KitchenQual-Ex,TotRmsAbvGrd-8,Functional-Typ,Fireplaces-1,FireplaceQu-Ex,GarageType-Attchd,GarageYrBlt-2003,GarageFinish-Fin,GarageCars-3,GarageArea-968,GarageQual-TA,WoodDeckSF-248,OpenPorchSF-105,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-6,YrSold-2009,SaleType-WD,SaleCondition-Normal,SalePrice-386250,gt_300000
MSSubClass-20,MSZoning-RL,LotFrontage-93,LotShape-Reg,LotConfig-Inside,Neighborhood-NridgHt,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-8,OverallCond-5,YearBuilt-2007,YearRemodAdd-2007,RoofStyle-Hip,Exterior1st-VinylSd,Exterior2nd-VinylSd,MasVnrType-BrkFace,MasVnrArea-254,ExterQual-Ex,ExterCond-TA,Foundation-PConc,BsmtQual-Ex,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-Unf,BsmtFinSF1-0,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-1694,TotalBsmtSF-1694,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-1694,BsmtFullBath-0,BsmtHalfBath-0,FullBath-2,HalfBath-0,BedroomAbvGr-3,KitchenQual-Gd,TotRmsAbvGrd-7,Functional-Typ,Fireplaces-0,FireplaceQu-NA,GarageType-Attchd,GarageYrBlt-2007,GarageFinish-Fin,GarageCars-3,GarageArea-818,GarageQual-TA,WoodDeckSF-168,OpenPorchSF-228,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-12,YrSold-2007,SaleType-New,SaleCondition-Partial,SalePrice-318000,gt_300000
MSSubClass-20,MSZoning-RL,LotFrontage-80,LotShape-Reg,LotConfig-Inside,Neighborhood-CollgCr,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-8,OverallCond-5,YearBuilt-2004,YearRemodAdd-2005,RoofStyle-Gable,Exterior1st-CemntBd,Exterior2nd-CmentBd,MasVnrType-Stone,MasVnrArea-246,ExterQual-Gd,ExterCond-TA,Foundation-PConc,BsmtQual-Gd,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-GLQ,BsmtFinSF1-1464,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-536,TotalBsmtSF-2000,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-2000,BsmtFullBath-1,BsmtHalfBath-0,FullBath-2,HalfBath-0,BedroomAbvGr-3,KitchenQual-Gd,TotRmsAbvGrd-8,Functional-Typ,Fireplaces-0,FireplaceQu-NA,GarageType-Attchd,GarageYrBlt-2004,GarageFinish-Fin,GarageCars-3,GarageArea-888,GarageQual-TA,WoodDeckSF-168,OpenPorchSF-0,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-7,YrSold-2007,SaleType-WD,SaleCondition-Normal,SalePrice-305900,gt_300000
MSSubClass-20,MSZoning-RL,LotFrontage-90,LotShape-IR1,LotConfig-Inside,Neighborhood-NridgHt,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-9,OverallCond-5,YearBuilt-2003,YearRemodAdd-2004,RoofStyle-Gable,Exterior1st-VinylSd,Exterior2nd-VinylSd,MasVnrType-None,MasVnrArea-0,ExterQual-Gd,ExterCond-TA,Foundation-PConc,BsmtQual-Ex,BsmtCond-TA,BsmtExposure-Gd,BsmtFinType1-GLQ,BsmtFinSF1-1274,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-622,TotalBsmtSF-1896,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-1944,BsmtFullBath-1,BsmtHalfBath-0,FullBath-2,HalfBath-0,BedroomAbvGr-3,KitchenQual-Ex,TotRmsAbvGrd-8,Functional-Typ,Fireplaces-3,FireplaceQu-Ex,GarageType-Attchd,GarageYrBlt-2003,GarageFinish-Fin,GarageCars-3,GarageArea-708,GarageQual-TA,WoodDeckSF-208,OpenPorchSF-175,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-11,YrSold-2006,SaleType-WD,SaleCondition-Normal,SalePrice-360000,gt_300000
MSSubClass-20,MSZoning-RL,LotFrontage-150,LotShape-IR3,LotConfig-Inside,Neighborhood-Timber,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-7,OverallCond-5,YearBuilt-1965,YearRemodAdd-1965,RoofStyle-Hip,Exterior1st-BrkFace,Exterior2nd-BrkFace,MasVnrType-None,MasVnrArea-0,ExterQual-TA,ExterCond-TA,Foundation-CBlock,BsmtQual-Gd,BsmtCond-TA,BsmtExposure-Gd,BsmtFinType1-ALQ,BsmtFinSF1-1236,BsmtFinType2-Rec,BsmtFinSF2-820,BsmtUnfSF-80,TotalBsmtSF-2136,HeatingQC-TA,CentralAir-Y,Electrical-SBrkr,GrLivArea-2036,BsmtFullBath-2,BsmtHalfBath-0,FullBath-2,HalfBath-0,BedroomAbvGr-3,KitchenQual-TA,TotRmsAbvGrd-8,Functional-Typ,Fireplaces-2,FireplaceQu-Gd,GarageType-Attchd,GarageYrBlt-1965,GarageFinish-RFn,GarageCars-2,GarageArea-513,GarageQual-TA,WoodDeckSF-0,OpenPorchSF-0,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-6,YrSold-2009,SaleType-WD,SaleCondition-Normal,SalePrice-375000,gt_300000
MSSubClass-60,MSZoning-RL,LotFrontage-111,LotShape-Reg,LotConfig-Corner,Neighborhood-NridgHt,Condition1-Norm,BldgType-1Fam,HouseStyle-2Story,OverallQual-9,OverallCond-5,YearBuilt-2006,YearRemodAdd-2006,RoofStyle-Gable,Exterior1st-VinylSd,Exterior2nd-VinylSd,MasVnrType-Stone,MasVnrArea-370,ExterQual-TA,ExterCond-TA,Foundation-PConc,BsmtQual-Ex,BsmtCond-Gd,BsmtExposure-Av,BsmtFinType1-Unf,BsmtFinSF1-0,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-1249,TotalBsmtSF-1249,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-2596,BsmtFullBath-0,BsmtHalfBath-0,FullBath-3,HalfBath-1,BedroomAbvGr-4,KitchenQual-Gd,TotRmsAbvGrd-9,Functional-Typ,Fireplaces-0,FireplaceQu-NA,GarageType-Attchd,GarageYrBlt-2006,GarageFinish-RFn,GarageCars-3,GarageArea-840,GarageQual-TA,WoodDeckSF-240,OpenPorchSF-154,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-9,YrSold-2006,SaleType-New,SaleCondition-Partial,SalePrice-342643,gt_300000
